wavelength,normalized_radiation_A,normalized_radiation_B,normalized_radiation_C
300,0,,1.81E-50
310,0,,9.76E-49
320,6.99E-08,,4.08E-47
330,1.69E-07,,1.36E-45
340,1.00E-06,,3.65E-44
350,1.70E-05,,8.09E-43
360,9.53E-06,,1.51E-41
370,6.62E-05,,2.38E-40
380,0.000118683,,3.25E-39
390,0.000135899,,3.86E-38
400,0.000120061,,4.04E-37
410,0.000366614,,3.76E-36
420,0.000412459,,3.14E-35
430,0.000354618,,2.37E-34
440,0.000961549,,1.63E-33
450,0.000494799,,1.02E-32
460,0.000189943,,5.91E-32
470,7.06E-05,,3.16E-31
480,0.000355928,,1.58E-30
490,0.000935764,,7.35E-30
500,0.000382554,,3.21E-29
510,0.000204917,,1.32E-28
520,0.000248995,,5.15E-28
530,0.000485583,,1.90E-27
540,0.001039998,,6.67E-27
550,0.00109195,,2.23E-26
560,0.000428597,,7.14E-26
570,0.000138553,,2.19E-25
580,0.000195298,,6.46E-25
590,0.000274442,,1.83E-24
600,0.00047514,,5.02E-24
610,0.000301214,,1.33E-23
620,0.000230813,,3.39E-23
630,0.00031691,,8.42E-23
640,0.000638658,,2.03E-22
650,0.000397396,,4.75E-22
660,0.000171815,,1.08E-21
670,0.000125672,,2.40E-21
680,0.000129657,,5.21E-21
690,0.000197659,,1.10E-20
700,0.000170121,,2.28E-20
710,0.000166858,,4.62E-20
720,0.000173042,,9.17E-20
730,0.000135668,,1.78E-19
740,0.000163727,,3.41E-19
750,0.000139325,,6.39E-19
760,0.000162143,,1.18E-18
770,0.000156033,,2.13E-18
780,0.000181226,,3.80E-18
790,0.000180229,,6.68E-18
800,0.00015863,,1.16E-17
810,0.000123082,,1.97E-17
820,0.000168338,,3.31E-17
830,0.001294395,,5.50E-17
840,0.000411822,,9.01E-17
850,0.000176428,0,1.46E-16
860,0.000132655,0,2.33E-16
870,0.000242282,0,3.69E-16
880,0.000837891,0,5.77E-16
890,0.002134309,0,8.93E-16
900,0.001129291,0,1.37E-15
910,0.001400562,0,2.07E-15
920,0.004879781,-6.58E-11,3.11E-15
930,0.001327199,0,4.63E-15
940,0.00416042,0,6.83E-15
950,0.0053139,0,9.98E-15
960,0.011062319,0,1.45E-14
970,0.02006361,0,2.08E-14
980,0.116668487,0,2.97E-14
990,0.026709026,0,4.20E-14
1000,0.136288722,0,5.89E-14
1010,0.018112969,0,8.22E-14
1020,0.016883281,0,1.14E-13
1030,0.008790574,0,1.57E-13
1040,0.008420611,0,2.14E-13
1050,0.011226304,0,2.90E-13
1060,0.015740772,0,3.92E-13
1070,0.010996458,0,5.25E-13
1080,0.013957083,0,7.01E-13
1090,0.028216565,0,9.29E-13
1100,0.014088077,0,1.22E-12
1110,0.018998147,0,1.61E-12
1120,0.021146341,0,2.09E-12
1130,0.012505538,0,2.72E-12
1140,0.011468539,0,3.51E-12
1150,0.010836657,0,4.51E-12
1160,0.010675559,0,5.77E-12
1170,0.011256037,0,7.35E-12
1180,0.025882439,0,9.31E-12
1190,0.01415705,0,1.18E-11
1200,0.011488274,0,1.48E-11
1210,0.011598941,0,1.85E-11
1220,0.011531876,0,2.30E-11
1230,0.013362984,0,2.86E-11
1240,0.012741003,0,3.54E-11
1250,0.013295314,0,4.36E-11
1260,0.015414227,0,5.36E-11
1270,0.029057701,0,6.55E-11
1280,0.0137578,0,7.99E-11
1290,0.012632593,1.18E-08,9.71E-11
1300,0.01192179,0,1.18E-10
1310,0.011423656,0,1.42E-10
1320,0.0108878,0,1.71E-10
1330,0.010480701,0,2.05E-10
1340,0.01038592,0,2.45E-10
1350,0.01030416,0,2.93E-10
1360,0.010319311,0,3.48E-10
1370,0.018238711,0,4.13E-10
1380,0.01297472,0,4.88E-10
1390,0.009858854,0,5.76E-10
1400,0.009909004,0,6.77E-10
1410,0.010196829,0,7.95E-10
1420,0.014020581,0,9.31E-10
1430,0.0117676,0,1.09E-09
1440,0.008956874,0,1.27E-09
1450,0.006267366,0,1.47E-09
1460,0.004643488,0,1.71E-09
1470,0.003871696,0,1.97E-09
1480,0.007825456,0,2.28E-09
1490,0.002535507,0,2.62E-09
1500,0.002144909,0,3.02E-09
1510,0.001755231,0,3.46E-09
1520,0.001413413,0,3.96E-09
1530,0.001151817,0,4.53E-09
1540,0.000972453,0,5.16E-09
1550,0.001356582,0,5.88E-09
1560,0.000719401,0,6.67E-09
1570,0.000607617,0,7.57E-09
1580,0.000538984,0,8.57E-09
1590,0.000503787,1.04E-07,9.68E-09
1600,0.00046762,0,1.09E-08
1610,0.00051171,0,1.23E-08
1620,0.000412173,0,1.38E-08
1630,0.000381966,0,1.55E-08
1640,0.000340255,0,1.74E-08
1650,0.000314582,-1.43E-07,1.95E-08
1660,0.000296383,0,2.17E-08
1670,0.000289523,0,2.42E-08
1680,0.000401706,0,2.70E-08
1690,0.000297754,0,3.00E-08
1700,0.000291417,0,3.33E-08
1710,0.000297997,0,3.70E-08
1720,0.000303619,0,4.10E-08
1730,0.000305183,0,4.53E-08
1740,0.000308893,0,5.00E-08
1750,0.000269844,0,5.52E-08
1760,0.000239025,0,6.08E-08
1770,0.000209852,0,6.69E-08
1780,0.000185509,0,7.35E-08
1790,0.000170175,0,8.07E-08
1800,0.000158442,0,8.85E-08
1810,0.000154757,0,9.69E-08
1820,0.000156112,0,1.06E-07
1830,0.000177888,0,1.16E-07
1840,0.000196707,0,1.26E-07
1850,0.00023004,0,1.38E-07
1860,0.000301785,0,1.50E-07
1870,0.000370543,0,1.63E-07
1880,0.000418736,0,1.77E-07
1890,0.000434416,-3.97E-07,1.93E-07
1900,0.000318473,0,2.09E-07
1910,0.00022133,0,2.26E-07
1920,0.000160405,0,2.45E-07
1930,0.000118792,0,2.65E-07
1940,9.63E-05,0,2.86E-07
1950,7.86E-05,0,3.09E-07
1960,6.75E-05,0,3.33E-07
1970,6.08E-05,0,3.59E-07
1980,5.58E-05,0,3.86E-07
1990,5.41E-05,0,4.15E-07
2000,5.58E-05,0,4.46E-07
2010,5.94E-05,0,4.79E-07
2020,6.97E-05,0,5.14E-07
2030,8.84E-05,0,5.51E-07
2040,9.01E-05,0,5.89E-07
2050,0.000106977,6.57E-07,6.26E-07
2060,0.000136753,6.76E-07,6.68E-07
2070,0.000167278,6.95E-07,7.14E-07
2080,0.000196664,1.43E-06,7.63E-07
2090,0.000202589,2.20E-06,8.13E-07
2100,0.000177914,1.51E-06,8.67E-07
2110,0.000139715,2.32E-06,9.24E-07
2120,0.000102728,2.38E-06,9.84E-07
2130,7.62E-05,1.63E-06,1.05E-06
2140,5.92E-05,2.50E-06,1.11E-06
2150,4.68E-05,3.42E-06,1.18E-06
2160,3.77E-05,4.38E-06,1.25E-06
2170,3.23E-05,6.28E-06,1.33E-06
2180,2.72E-05,8.26E-06,1.41E-06
2190,2.41E-05,1.22E-05,1.50E-06
2200,2.05E-05,1.83E-05,1.58E-06
2210,1.92E-05,2.75E-05,1.68E-06
2220,1.90E-05,4.53E-05,1.77E-06
2230,1.80E-05,7.71E-05,1.87E-06
2240,1.86E-05,0.000136604,1.98E-06
2250,1.85E-05,0.00024264,2.09E-06
2260,1.94E-05,0.000422205,2.20E-06
2270,2.07E-05,0.000649495,2.32E-06
2280,2.28E-05,0.000850519,2.44E-06
2290,2.38E-05,0.000953183,2.57E-06
2300,2.67E-05,0.000988002,2.71E-06
2310,3.06E-05,0.000998069,2.85E-06
2320,3.66E-05,0.00101283,3.00E-06
2330,4.29E-05,0.001036353,3.16E-06
2340,4.68E-05,0.001067856,3.32E-06
2350,5.35E-05,0.001101219,3.49E-06
2360,6.39E-05,0.001137853,3.66E-06
2370,7.66E-05,0.001169742,3.84E-06
2380,9.13E-05,0.001199359,4.03E-06
2390,0.000111931,0.001227965,4.22E-06
2400,0.000132824,0.001258349,4.42E-06
2410,0.000158279,0.001283287,4.63E-06
2420,0.000184046,0.001312867,4.84E-06
2430,0.000210031,0.001344294,5.07E-06
2440,0.000241678,0.001373032,5.30E-06
2450,0.000259814,0.00140361,5.54E-06
2460,0.000264973,0.00143134,5.78E-06
2470,0.000280388,0.001457678,6.04E-06
2480,0.000308931,0.001482542,6.31E-06
2490,0.000288106,0.001505852,6.58E-06
2500,0.00027312,0.001525835,6.83E-06
2510,0,0.00155091,7.13E-06
2520,0,0.001562148,7.45E-06
2530,0,0.001585435,7.76E-06
2540,0,0.001610551,8.08E-06
2550,0,0.001644846,8.41E-06
2560,0,0.001661024,8.74E-06
2570,0,0.001695733,9.09E-06
2580,0,0.001723181,9.45E-06
2590,0,0.001756518,9.82E-06
2600,0,0.001784277,1.02E-05
2610,,0.001806216,1.06E-05
2620,,0.001826101,1.10E-05
2630,,0.001866162,1.14E-05
2640,,0.001890198,1.18E-05
2650,,0.001922545,1.23E-05
2660,,0.001934017,1.27E-05
2670,,0.001953687,1.32E-05
2680,,0.001977548,1.36E-05
2690,,0.001988271,1.41E-05
2700,,0.00199644,1.46E-05
2710,,0.002019869,1.51E-05
2720,,0.002036472,1.57E-05
2730,,0.002050588,1.62E-05
2740,,0.002057509,1.67E-05
2750,,0.002096783,1.73E-05
2760,,0.002115073,1.79E-05
2770,,0.002145161,1.85E-05
2780,,0.00217051,1.91E-05
2790,,0.002205617,1.97E-05
2800,,0.002243381,2.03E-05
2810,,0.002278886,2.10E-05
2820,,0.002327164,2.16E-05
2830,,0.00236315,2.23E-05
2840,,0.002396737,2.30E-05
2850,,0.002435628,2.37E-05
2860,,0.002469493,2.44E-05
2870,,0.002495534,2.51E-05
2880,,0.002524198,2.59E-05
2890,,0.0025394,2.66E-05
2900,,0.002554353,2.74E-05
2910,,0.002569057,2.82E-05
2920,,0.002572446,2.90E-05
2930,,0.002580969,2.98E-05
2940,,0.002580699,3.07E-05
2950,,0.002582773,3.15E-05
2960,,0.002590125,3.24E-05
2970,,0.002600011,3.33E-05
2980,,0.002615412,3.42E-05
2990,,0.002630601,3.51E-05
3000,,0.002648533,3.61E-05
3010,,0.002672255,3.70E-05
3020,,0.002701904,3.80E-05
3030,,0.00273459,3.90E-05
3040,,0.00276733,4.00E-05
3050,,0.00280012,4.10E-05
3060,,0.002829864,4.20E-05
3070,,0.002868952,4.31E-05
3080,,0.002905031,4.42E-05
3090,,0.002934871,4.52E-05
3100,,0.002971061,4.64E-05
3110,,0.003000919,4.75E-05
3120,,0.003033983,4.86E-05
3130,,0.003060577,4.98E-05
3140,,0.003087105,5.10E-05
3150,,0.003110277,5.22E-05
3160,,0.003126719,5.34E-05
3170,,0.003142962,5.46E-05
3180,,0.003159008,5.58E-05
3190,,0.003178224,5.71E-05
3200,,0.003180329,5.84E-05
3210,,0.003159187,5.97E-05
3220,,0.003168191,6.10E-05
3230,,0.003175724,6.23E-05
3240,,0.003181895,6.37E-05
3250,,0.003186937,6.50E-05
3260,,0.003192066,6.64E-05
3270,,0.003196906,6.78E-05
3280,,0.00320163,6.93E-05
3290,,0.003209142,7.06E-05
3300,,0.003214039,7.21E-05
3310,,0.003221378,7.36E-05
3320,,0.003228637,7.51E-05
3330,,0.003240117,7.64E-05
3340,,0.003251622,7.76E-05
3350,,0.003265104,7.91E-05
3360,,0.003280503,8.12E-05
3370,,0.00329911,8.28E-05
3380,,0.003319222,8.44E-05
3390,,0.003343174,8.60E-05
3400,,0.003367094,8.76E-05
3410,,0.003395372,8.93E-05
3420,,0.003423458,9.09E-05
3430,,0.00345705,9.26E-05
3440,,0.003489325,9.44E-05
3450,,0.003521756,9.61E-05
3460,,0.003559051,9.78E-05
3470,,0.003591293,9.96E-05
3480,,0.00362243,0.000101335
3490,,0.003654602,0.000103082
3500,,0.003679731,0.000104881
3510,,0.003702417,0.000106716
3520,,0.003721596,0.000108548
3530,,0.003737082,0.000110397
3540,,0.003746411,0.000112263
3550,,0.003752114,0.000114124
3560,,0.003753614,0.000116021
3570,,0.003751175,0.000117935
3580,,0.003745601,0.000119843
3590,,0.003736472,0.000121788
3600,,0.003724872,0.000123748
3610,,0.0037121,0.000125724
3620,,0.003698272,0.000127671
3630,,0.003684448,0.000129677
3640,,0.003672101,0.000131698
3650,,0.003660899,0.000133735
3660,,0.003652071,0.000135834
3670,,0.003646544,0.000137901
3680,,0.003647164,0.000139983
3690,,0.003648183,0.00014208
3700,,0.003653378,0.000144216
3710,,0.003662754,0.000146342
3720,,0.003676887,0.000148482
3730,,0.003692796,0.000150505
3740,,0.003714602,0.000152671
3750,,0.003740395,0.000154933
3760,,0.003764467,0.000157128
3770,,0.003796917,0.000159226
3780,,0.003831686,0.000161446
3790,,0.003860882,0.00016368
3800,,0.003897671,0.000166015
3810,,0.003934597,0.000168276
3820,,0.003964171,0.000170503
3830,,0.003998806,0.000172789
3840,,0.004024892,0.000174953
3850,,0.004053617,0.000177263
3860,,0.004074176,0.000179584
3870,,0.004094291,0.00018195
3880,,0.004107385,0.000184296
3890,,0.004117061,0.000186622
3900,,0.004121722,0.000188991
3910,,0.004122759,0.000191371
3920,,0.004116576,0.000193763
3930,,0.00411008,0.000196166
3940,,0.004100603,0.000198448
3950,,0.00408213,0.000200872
3960,,0.004067253,0.000203306
3970,,0.004050778,0.000205707
3980,,0.004025903,0.000208161
3990,,0.00400771,0.000210534
4000,,0.003990023,0.000213007
4010,,0.003971918,0.00021549
4020,,0.003947473,0.000218001
4030,,0.003932064,0.000220503
4040,,0.003918239,0.000223014
4050,,0.003905827,0.000225262
4060,,0.003895199,0.000227789
4070,,0.003886303,0.000230584
4080,,0.003876142,0.00023313
4090,,0.003871586,0.000235685
4100,,0.00386896,0.000238394
4110,,0.003867716,0.000240967
4120,,0.003867926,0.000243548
4130,,0.003869638,0.000245835
4140,,0.00387181,0.000248428
4150,,0.003874756,0.00025072
4160,,0.003878478,0.000253324
4170,,0.003880977,0.000255935
4180,,0.003884152,0.000257872
4190,,0.003886198,0.00026049
4200,,0.003883553,0.000263114
4210,,0.00386757,0.000264996
4220,,0.003834496,0.000267625
4230,,0.003805049,0.000270261
4240,,0.003800195,0.000272757
4250,,0.0038172,0.000275402
4260,,0.003846952,0.000278053
4270,,0.003804205,0.000280758
4280,,0.003780179,0.000283419
4290,,0.003770112,0.000286085
4300,,0.003767368,0.000288756
4310,,0.00376615,0.000291431
4320,,0.003761572,0.000294111
4330,,0.003753185,0.000296847
4340,,0.003740145,0.000299536
4350,,0.003730796,0.000302228
4360,,0.003715432,0.000305301
4370,,0.003699285,0.000308003
4380,,0.003682683,0.000310709
4390,,0.003670654,0.00031375
4400,,0.003655112,0.000316465
4410,,0.003645735,0.000319183
4420,,0.003644232,0.000321619
4430,,0.003649687,0.00032434
4440,,0.003664436,0.000327063
4450,,0.003677763,0.000329846
4460,,0.003702597,0.000332573
4470,,0.003721571,0.000335302
4480,,0.003751253,0.000338033
4490,,0.003782306,0.000340585
4500,,0.003803422,0.000343318
4510,,0.003834895,0.000346051
4520,,0.003854984,0.000348908
4530,,0.003883499,0.000351644
4540,,0.003900686,0.000354381
4550,,0.003924193,0.000356624
4560,,0.003937665,0.000359358
4570,,0.003956348,0.000362092
4580,,0.003967116,0.000364826
4590,,0.003983666,0.00036768
4600,,0.003993212,0.000370415
4610,,0.004005657,0.000373149
4620,,0.004011666,0.000375285
4630,,0.00401748,0.000378014
4640,,0.004017107,0.000380741
4650,,0.004013348,0.000383468
4660,,0.004002137,0.000383625
4670,,0.003990141,0.000386331
4680,,0.003967282,0.000389036
4690,,0.003948681,0.000392617
4700,,0.003927083,0.000395325
4710,,0.003893047,0.00039803
4720,,0.003867685,0.000400733
4730,,0.003841352,0.000404868
4740,,0.003801098,0.000407576
4750,,0.003773261,0.000410282
4760,,0.003743786,0.000413204
4770,,0.003713459,0.000415906
4780,,0.003669279,0.000418605
4790,,0.003639443,0.000421301
4800,,0.003610628,0.000421401
4810,,0.00358341,0.000424074
4820,,0.003547115,0.000426743
4830,,0.003524218,0.00042941
4840,,0.003503872,0.000431578
4850,,0.003485846,0.000434233
4860,,0.003465881,0.000436885
4870,,0.003455008,0.000439533
4880,,0.003447269,0.00044123
4890,,0.003442818,0.000443864
4900,,0.003440897,0.000446493
4910,,0.003442932,0.000449118
4920,,0.003452847,0.000451657
4930,,0.003461627,0.000454272
4940,,0.003472914,0.000456882
4950,,0.003485663,0.000459487
4960,,0.003498387,0.000462841
4970,,0.003513403,0.00046544
4980,,0.003525857,0.000468034
4990,,0.003536633,0.000470622
5000,,0.003543393,0.000474733
5010,,0.003544413,0.000477318
5020,,0.003530189,0.000479897
5030,,0.003510348,0.000484465
5040,,0.003476672,0.000487043
5050,,0.003428444,0.000489615
5060,,0.003364308,0.000492181
5070,,0.003283872,0.00049474
5080,,0.003186409,0.000502091
5090,,0.003073827,0.000504662
5100,,0.002947559,0.000507226
5110,,0.002807735,0.000509784
5120,,0.002658698,0.000513682
5130,,0.002503205,0.000516232
5140,,0.002343278,0.000518775
5150,,0.002180762,0.000521311
5160,,0.002026209,0.000524206
5170,,0.001872391,0.000526729
5180,,0.001796797,0.000529245
5190,,0.001653734,0.000531752
5200,,0.001517685,0.000534253
5210,,0.001390661,0.000536558
5220,,0.00127218,0.000539041
5230,,0.001165813,0.000541517
5240,,0.001065829,0.000543985
5250,,0.000975459,0.000546636
5260,,0.000892834,0.000549088
5270,,0.000817491,0.000551532
5280,,0.000781686,0.000553968
5290,,0.000716779,0.000556396
5300,,0.000657872,0.00055901
5310,,0.000605194,0.000561421
5320,,0.00055744,0.000563824
5330,,0.000513795,0.000566218
5340,,0.000493362,0.000567996
5350,,0.000454921,0.00057037
5360,,0.000421043,0.000572735
5370,,0.00039118,0.000575091
5380,,0.000363651,0.000577437
5390,,0.000350309,0.000576719
5400,,0.000326269,0.000579035
5410,,0.00030448,0.000581342
5420,,0.000283455,0.00058364
5430,,0.000265846,0.000587295
5440,,0.000257648,0.000589579
5450,,0.000241844,0.000591854
5460,,0.00022729,0.00059412
5470,,0.000213988,0.000596376
5480,,0.000207679,0.000598622
5490,,0.000196097,0.000603705
5500,,0.000185741,0.000605943
5510,,0.000180726,0.000608171
5520,,0.000171242,0.000610389
5530,,0.000162783,0.000612597
5540,,0.000155159,0.000615439
5550,,0.000151187,0.000617629
5560,,0.000143976,0.000619809
5570,,0.000137831,0.000621979
5580,,0.000134207,0.000624139
5590,,0.000128712,0.000626289
5600,,0.000123651,0.000628429
5610,,0.000121065,0.000630558
5620,,0.000116466,0.000632677
5630,,0.000114223,0.000634785
5640,,0.000109728,0.000638994
5650,,0.000105842,0.000641088
5660,,0.000104169,0.000643172
5670,,0.000100838,0.000645246
5680,,9.75E-05,0.000647308
5690,,9.61E-05,0.000649473
5700,,9.30E-05,0.000651515
5710,,9.14E-05,0.000653547
5720,,8.86E-05,0.000655567
5730,,8.66E-05,0.000657577
5740,,8.52E-05,0.000658659
5750,,8.30E-05,0.000660644
5760,,8.20E-05,0.000662618
5770,,7.84E-05,0.000664582
5780,,7.81E-05,0.000666535
5790,,7.70E-05,0.000668476
5800,,7.62E-05,0.000670407
5810,,7.44E-05,0.000672327
5820,,7.23E-05,0.000674236
5830,,7.13E-05,0.000676134
5840,,7.03E-05,0.000678021
5850,,6.97E-05,0.000680607
5860,,6.84E-05,0.000682474
5870,,6.74E-05,0.000684329
5880,,6.57E-05,0.000686174
5890,,6.53E-05,0.000688007
5900,,6.41E-05,0.00068983
5910,,6.44E-05,0.000692362
5920,,6.37E-05,0.000694164
5930,,6.30E-05,0.000695955
5940,,6.14E-05,0.000697734
5950,,6.16E-05,0.000699502
5960,,6.12E-05,0.000702477
5970,,6.03E-05,0.000704226
5980,,5.97E-05,0.000705963
5990,,5.89E-05,0.000707689
6000,,5.88E-05,0.000709404
6010,,5.79E-05,0.000711108
6020,,5.74E-05,0.000716261
6030,,5.70E-05,0.00071795
6040,,5.64E-05,0.000719627
6050,,5.51E-05,0.000721294
6060,,5.48E-05,0.000722949
6070,,5.46E-05,0.000724592
6080,,5.34E-05,0.000727327
6090,,5.37E-05,0.000728951
6100,,5.35E-05,0.000730562
6110,,5.24E-05,0.000732163
6120,,5.15E-05,0.000733752
6130,,5.14E-05,0.000735329
6140,,5.09E-05,0.000738064
6150,,5.05E-05,0.000739621
6160,,4.97E-05,0.000741167
6170,,4.93E-05,0.000742701
6180,,4.90E-05,0.000744224
6190,,4.81E-05,0.000745736
6200,,4.78E-05,0.00074775
6210,,4.76E-05,0.00074924
6220,,4.67E-05,0.000750718
6230,,4.61E-05,0.000752185
6240,,4.52E-05,0.000753641
6250,,4.48E-05,0.000755085
6260,,4.43E-05,0.000756518
6270,,4.37E-05,0.000760676
6280,,4.29E-05,0.000762091
6290,,4.24E-05,0.000763495
6300,,4.18E-05,0.000764887
6310,,4.10E-05,0.000766268
6320,,4.04E-05,0.000767638
6330,,3.99E-05,0.000775714
6340,,3.90E-05,0.000777072
6350,,3.84E-05,0.00077842
6360,,3.80E-05,0.000779756
6370,,3.75E-05,0.000781081
6380,,3.65E-05,0.000782394
6390,,3.59E-05,0.000783696
6400,,3.54E-05,0.000793117
6410,,3.36E-05,0.000794409
6420,,3.32E-05,0.00079569
6430,,3.32E-05,0.00079696
6440,,3.28E-05,0.000798218
6450,,3.23E-05,0.000799465
6460,,3.20E-05,0.000800701
6470,,3.14E-05,0.00080179
6480,,3.06E-05,0.000803003
6490,,2.95E-05,0.000804204
6500,,2.91E-05,0.000805394
6510,,2.92E-05,0.000806573
6520,,2.90E-05,0.000807741
6530,,2.85E-05,0.00079938
6540,,2.78E-05,0.000800512
6550,,2.74E-05,0.000801632
6560,,2.69E-05,0.000802742
6570,,2.63E-05,0.000803841
6580,,2.59E-05,0.000804928
6590,,2.56E-05,0.000806005
6600,,2.51E-05,0.000801306
6610,,2.49E-05,0.000802353
6620,,2.47E-05,0.00080339
6630,,2.42E-05,0.000804416
6640,,2.33E-05,0.000805431
6650,,2.35E-05,0.000806435
6660,,2.32E-05,0.000807429
6670,,2.25E-05,0.000808412
6680,,2.20E-05,0.000808275
6690,,2.19E-05,0.000809235
6700,,2.13E-05,0.000810185
6710,,2.11E-05,0.000811124
6720,,2.11E-05,0.000812053
6730,,2.09E-05,0.000812971
6740,,2.07E-05,0.000813879
6750,,2.03E-05,0.000819808
6760,,1.99E-05,0.0008207
6770,,1.94E-05,0.000821582
6780,,1.93E-05,0.000822454
6790,,1.88E-05,0.000823315
6800,,1.86E-05,0.000824166
6810,,1.84E-05,0.000825006
6820,,1.82E-05,0.00083358
6830,,1.80E-05,0.000834408
6840,,1.79E-05,0.000835225
6850,,1.77E-05,0.000836032
6860,,1.74E-05,0.000836828
6870,,1.71E-05,0.000837615
6880,,1.72E-05,0.000838391
6890,,1.72E-05,0.000839157
6900,,1.71E-05,0.000843601
6910,,1.67E-05,0.00084435
6920,,1.65E-05,0.000845089
6930,,1.67E-05,0.000845818
6940,,1.67E-05,0.000846536
6950,,1.66E-05,0.000847245
6960,,1.65E-05,0.000847944
6970,,1.63E-05,0.000848632
6980,,1.63E-05,0.000837885
6990,,1.62E-05,0.000838545
7000,,1.62E-05,0.000839195
7010,,1.62E-05,0.000839836
7020,,1.61E-05,0.000840466
7030,,1.59E-05,0.000841087
7040,,1.58E-05,0.000841699
7050,,1.57E-05,0.000842301
7060,,1.58E-05,0.000841026
7070,,1.58E-05,0.000841607
7080,,1.59E-05,0.000842179
7090,,1.59E-05,0.000842742
7100,,1.60E-05,0.000843296
7110,,1.60E-05,0.00084384
7120,,1.61E-05,0.000844374
7130,,1.62E-05,0.0008449
7140,,1.62E-05,0.00085206
7150,,1.64E-05,0.000852571
7160,,1.64E-05,0.000853073
7170,,1.63E-05,0.000853566
7180,,1.64E-05,0.000854049
7190,,1.65E-05,0.000854523
7200,,1.65E-05,0.000854989
7210,,1.65E-05,0.000855445
7220,,1.67E-05,0.000856182
7230,,1.69E-05,0.000856621
7240,,1.73E-05,0.00085705
7250,,1.75E-05,0.000857471
7260,,1.75E-05,0.000857882
7270,,1.75E-05,0.000858285
7280,,1.78E-05,0.000858679
7290,,1.80E-05,0.000859064
7300,,1.81E-05,0.000859441
7310,,1.82E-05,0.00086214
7320,,1.84E-05,0.0008625
7330,,1.86E-05,0.000862851
7340,,1.88E-05,0.000863194
7350,,1.91E-05,0.000863528
7360,,1.95E-05,0.000863854
7370,,1.99E-05,0.000864171
7380,,2.02E-05,0.00086448
7390,,2.05E-05,0.000864781
7400,,2.09E-05,0.000868143
7410,,2.12E-05,0.000868427
7420,,2.16E-05,0.000868704
7430,,2.20E-05,0.000868972
7440,,2.23E-05,0.000869232
7450,,2.23E-05,0.000869483
7460,,2.28E-05,0.000869726
7470,,2.35E-05,0.000869962
7480,,2.40E-05,0.000870189
7490,,2.45E-05,0.00087202
7500,,2.51E-05,0.000872231
7510,,2.59E-05,0.000872435
7520,,2.64E-05,0.00087263
7530,,2.71E-05,0.000872818
7540,,2.81E-05,0.000872997
7550,,2.91E-05,0.000873169
7560,,2.97E-05,0.000873333
7570,,3.06E-05,0.000873489
7580,,3.05E-05,0.000873931
7590,,3.16E-05,0.000874072
7600,,3.27E-05,0.000874204
7610,,3.40E-05,0.00087433
7620,,3.52E-05,0.000874448
7630,,3.66E-05,0.000874558
7640,,3.83E-05,0.00087466
7650,,4.01E-05,0.000874755
7660,,4.20E-05,0.000874843
7670,,4.19E-05,0.000874923
7680,,4.38E-05,0.000873526
7690,,4.60E-05,0.000873592
7700,,4.86E-05,0.00087365
7710,,5.15E-05,0.000873701
7720,,5.46E-05,0.000873744
7730,,5.82E-05,0.000873781
7740,,6.21E-05,0.00087381
7750,,6.19E-05,0.000873832
7760,,6.63E-05,0.000873847
7770,,7.11E-05,0.000867531
7780,,7.66E-05,0.000867532
7790,,8.29E-05,0.000867527
7800,,9.01E-05,0.000867514
7810,,9.84E-05,0.000867494
7820,,9.82E-05,0.000867468
7830,,0.000107753,0.000867435
7840,,0.000118813,0.000867395
7850,,0.000131805,0.000867349
7860,,0.000147178,0.000867296
7870,,0.000165413,0.000861796
7880,,0.00016499,0.00086173
7890,,0.000186444,0.000861658
7900,,0.000212232,0.000861579
7910,,0.000243092,0.000861493
7920,,0.000280076,0.000861402
7930,,0.000323772,0.000861303
7940,,0.000322942,0.000861199
7950,,0.000373898,0.000861088
7960,,0.000431472,0.000860971
7970,,0.000492831,0.000857911
7980,,0.000552141,0.000857782
7990,,0.000600364,0.000857647
8000,,0.000598823,0.000857506
8010,,0.00062517,0.000857358
8020,,0.000622178,0.000857205
8030,,0.000589166,0.000857046
8040,,0.000533547,0.000856881
8050,,0.000532176,0.00085671
8060,,0.00046492,0.000856533
8070,,0.000396262,0.00085635
8080,,0.000332922,0.000856161
8090,,0.000277819,0.000855967
8100,,0.000277105,0.000855766
8110,,0.000231039,0.00085556
8120,,0.000193161,0.000855349
8130,,0.00016225,0.000855132
8140,,0.000161832,0.000854909
8150,,0.000136763,0.00085468
8160,,0.000116291,0.000854446
8170,,9.95E-05,0.000854207
8180,,8.57E-05,0.000853962
8190,,8.54E-05,0.00085225
8200,,7.39E-05,0.000851994
8210,,6.43E-05,0.000851734
8220,,5.61E-05,0.000851467
8230,,5.60E-05,0.000851196
8240,,4.92E-05,0.000850919
8250,,4.34E-05,0.000850637
8260,,3.83E-05,0.00085035
8270,,3.82E-05,0.000850058
8280,,3.39E-05,0.000849761
8290,,3.02E-05,0.000849458
8300,,2.70E-05,0.000847112
8310,,2.41E-05,0.0008468
8320,,2.41E-05,0.000846483
8330,,2.16E-05,0.000846161
8340,,1.93E-05,0.000845834
8350,,1.93E-05,0.000845502
8360,,1.74E-05,0.000845166
8370,,1.57E-05,0.000844824
8380,,1.42E-05,0.000844478
8390,,1.42E-05,0.000844127
8400,,1.28E-05,0.000843771
8410,,1.15E-05,0.000846745
8420,,1.03E-05,0.000846379
8430,,1.03E-05,0.000846007
